Date,equity
2020-05-06,64904.359105751995
2020-05-07,63911.63903147976
2020-05-08,62985.85252660105
2020-05-11,62796.82081666356
2020-05-12,64075.08076186082
2020-05-13,64055.85823763227
2020-05-14,65679.91089369521
2020-05-15,65660.20692042711
2020-05-18,65660.20692042711
2020-05-19,66000.16366603681
2020-05-20,65980.363616937
2020-05-21,66454.63384198924
2020-05-22,66434.69745183665
2020-05-26,66434.69745183665
2020-05-27,64437.19047031144
2020-05-28,65324.93036906695
2020-05-29,65600.87419697424
2020-06-01,65181.58810850696
2020-06-02,64681.60560720967
2020-06-03,63655.09401494177
2020-06-04,63615.7761179987
2020-06-05,61595.86721482589
2020-06-08,60793.78339964784
2020-06-09,61223.042622465364
2020-06-10,61434.975255083766
2020-06-11,64700.01230488188
2020-06-12,64680.60230119042
2020-06-15,64680.60230119042
2020-06-16,64680.60230119042
2020-06-17,64680.60230119042
2020-06-18,64680.60230119042
2020-06-19,64680.60230119042
2020-06-22,64680.60230119042
2020-06-23,64152.46448827413
2020-06-24,65537.23242355233
2020-06-25,65517.57125382527
2020-06-26,65517.57125382527
2020-06-29,66342.09704670124
2020-06-30,66322.19441758723
2020-07-01,66322.19441758723
2020-07-02,65852.20139446754
2020-07-06,64447.45216512836
2020-07-07,65006.385110996736
2020-07-08,64130.63695629221
2020-07-09,63725.20435905997
2020-07-10,63516.52224670031
2020-07-13,64561.46578070765
2020-07-14,64542.097340973436
2020-07-15,63929.77653022596
2020-07-16,64100.482825182095
2020-07-17,64258.79592953544
2020-07-20,64515.66087375835
2020-07-21,64871.213746731104
2020-07-22,64710.48930574914
2020-07-23,64928.270928470134
2020-07-24,65856.99041378054
2020-07-27,65837.23331665642
2020-07-28,65837.23331665642
2020-07-29,65837.23331665642
2020-07-30,65837.23331665642
2020-07-31,65837.23331665642
2020-08-03,64562.04820425915
2020-08-04,64330.95870308978
2020-08-05,64065.24758998431
2020-08-06,63517.62670774843
2020-08-07,63674.0292145391
2020-08-10,63217.509024861305
2020-08-11,63268.74040212072
2020-08-12,63214.51450506564
2020-08-13,63417.679152885576
2020-08-14,63277.62393796346
2020-08-17,64314.11534404392
2020-08-18,64294.821109440716
2020-08-19,64708.06235133131
2020-08-20,64688.64993262591
2020-08-21,64220.9344306891
2020-08-24,63723.46302969013
2020-08-25,63362.2483429433
2020-08-26,62270.54121951342
2020-08-27,62272.82395828112
2020-08-28,61851.274917573806
2020-08-31,61695.05254453996
2020-09-01,60757.03805379865
2020-09-02,60092.18559262932
2020-09-03,62324.538805663266
2020-09-04,61889.98278462784
2020-09-08,60699.1653296498
2020-09-09,61618.60626572375
2020-09-10,60816.63541658148
2020-09-11,60411.5794105229
2020-09-14,62003.402178906705
2020-09-15,61984.80115825303
2020-09-16,61984.80115825303
2020-09-17,61984.80115825303
2020-09-18,61984.80115825303
2020-09-21,61984.80115825303
2020-09-22,62163.19583393259
2020-09-23,60749.92604223157
2020-09-24,60823.247966475436
2020-09-25,61689.60847315925
2020-09-28,63135.610739072035
2020-09-29,63116.67005585031
2020-09-30,63116.67005585031
2020-10-01,63116.67005585031
2020-10-02,63116.67005585031
2020-10-05,63116.67005585031
2020-10-06,63278.57024304035
2020-10-07,61896.79374292685
2020-10-08,61251.99399957713
2020-10-09,60765.024416081345
2020-10-12,59639.07874126977
2020-10-13,60102.13077221433
2020-10-14,60487.08078896853
2020-10-15,60814.28274799517
2020-10-16,60796.038463170764
2020-10-19,60796.038463170764
2020-10-20,60796.038463170764
2020-10-21,60796.038463170764
2020-10-22,60796.038463170764
2020-10-23,60796.038463170764
2020-10-26,60796.038463170764
2020-10-27,60796.038463170764
2020-10-28,60796.038463170764
2020-10-29,61554.6620085772
2020-10-30,60932.085837522696
2020-11-02,61559.12483247588
2020-11-03,62612.178376428696
2020-11-04,62593.39472291577
2020-11-05,62593.39472291577
2020-11-06,62593.39472291577
2020-11-09,62593.39472291577
2020-11-10,62109.425692884666
2020-11-11,62235.411193057844
2020-11-12,63087.89763113007
2020-11-13,63068.971261840736
2020-11-16,61820.538537018285
2020-11-17,61864.91958280511
2020-11-18,62577.36155920334
2020-11-19,62558.588350735576
2020-11-20,62558.588350735576
2020-11-23,62558.588350735576
2020-11-24,62558.588350735576
2020-11-25,62755.92963519361
2020-11-27,62737.10285630305
2020-11-30,62737.10285630305
2020-12-01,62737.10285630305
2020-12-02,62725.614707788925
2020-12-03,62702.58097721929
2020-12-04,62227.9320279983
2020-12-07,62103.16232836777
2020-12-08,61755.368215831586
2020-12-09,62651.713393346654
2020-12-10,62632.917879328656
2020-12-11,62921.978202937724
2020-12-14,62903.10160947684
2020-12-15,62903.10160947684
2020-12-16,63110.40889730086
2020-12-17,62466.10767612819
2020-12-18,62690.13380747439
