Date,equity
2024-03-20,80714.33609061089
2024-03-21,80431.39290572722
2024-03-22,80493.36082125858
2024-03-25,80594.12259906558
2024-03-26,80615.93763720509
2024-03-27,80337.70656970897
2024-03-28,80118.43192853479
2024-04-01,80463.22414394077
2024-04-02,80741.58493953155
2024-04-03,80754.94906769013
2024-04-04,80186.05005344172
2024-04-05,79831.8300150037
2024-04-08,79954.93233686607
2024-04-09,79919.4105452706
2024-04-10,79032.55755126782
2024-04-11,78535.6989814551
2024-04-12,78233.29054919537
2024-04-15,78153.9630045666
2024-04-16,78365.90035656102
2024-04-17,78788.15824582764
2024-04-18,78388.92230625887
2024-04-19,77412.62177690802
2024-04-22,77834.49561281121
2024-04-23,78302.03095466847
2024-04-24,78215.85970635981
2024-04-25,78401.1876526399
2024-04-26,78479.6972924119
2024-04-29,78405.71485924168
2024-04-30,78177.58075737608
2024-05-01,77913.07131883857
2024-05-02,78147.79625038861
2024-05-03,78961.68857787795
2024-05-06,79067.17130309115
2024-05-07,79105.9318651845
2024-05-08,79158.31935448715
2024-05-09,79312.87620591596
2024-05-10,79114.52683122878
2024-05-13,79089.33072636885
2024-05-14,78792.67884998831
2024-05-15,78875.9194404587
2024-05-16,78678.57433205545
2024-05-17,78569.7226931575
2024-05-20,78787.67365038427
2024-05-21,78617.85559235526
2024-05-22,78369.68239418826
2024-05-23,77724.24597486052
2024-05-24,78077.31273965935
2024-05-28,77901.35982768002
2024-05-29,77688.79252025616
2024-05-30,77461.4682224314
2024-05-31,77645.10279003692
2024-06-03,77586.4911326139
2024-06-04,77540.4344169912
2024-06-05,77793.26353518642
2024-06-06,77599.3685308193
2024-06-07,77367.39075392774
2024-06-10,77260.85296562148
2024-06-11,77356.44851570975
2024-06-12,77787.4485184825
2024-06-13,77386.90594179687
2024-06-14,77193.70954271605
2024-06-17,76362.76913463585
2024-06-18,76405.2528107907
2024-06-20,76580.91062040154
2024-06-21,76635.48502175791
2024-06-24,76993.1310445621
2024-06-25,77300.40171023311
2024-06-26,77424.2471348558
2024-06-27,77219.82649924865
2024-06-28,77236.3655082785
2024-07-01,77552.594403901
2024-07-02,77663.50636612975
2024-07-03,78017.91644923414
2024-07-05,78282.11918579998
2024-07-08,78162.08996659162
2024-07-09,78114.32770067864
2024-07-10,77348.05220542321
2024-07-11,76800.59107822193
2024-07-12,76532.36924726954
2024-07-15,76512.00451309347
2024-07-16,75742.35751146683
2024-07-17,77032.20994414372
2024-07-18,77706.5670604517
2024-07-19,77886.76800479887
2024-07-22,78138.46135158287
2024-07-23,78388.74755107982
2024-07-24,79394.95788969743
2024-07-25,79371.54700528599
2024-07-26,79534.63054037503
2024-07-29,79278.44617145907
2024-07-30,78855.98031842179
2024-07-31,79603.31080255666
2024-08-01,78681.00583544157
2024-08-02,78506.21214210772
2024-08-05,76078.4040922484
2024-08-06,76642.1107346325
2024-08-07,75953.08529502108
2024-08-08,76703.81067215405
2024-08-09,76935.63211105917
2024-08-12,76884.10489870912
2024-08-13,78371.87348729212
2024-08-14,78606.65528190498
2024-08-15,79977.71323136431
2024-08-16,80211.3681340268
2024-08-19,80722.10849754358
2024-08-20,80835.2770132016
2024-08-21,80876.63957522275
2024-08-22,80346.33131696857
2024-08-23,81593.80546276199
2024-08-26,81535.4039289731
2024-08-27,81297.05765267128
2024-08-28,81092.58062229275
2024-08-29,81187.9024184291
2024-08-30,81260.7816634383
2024-09-03,79300.48812539257
2024-09-04,79214.75247164558
2024-09-05,79291.62040298861
2024-09-06,78467.32841388752
2024-09-09,79273.1367352703
2024-09-10,79092.74783143289
2024-09-11,80007.9728987785
2024-09-12,80262.34136793372
2024-09-13,80931.96968146517
2024-09-16,80965.66871238346
2024-09-17,80901.3790626268
2024-09-18,80582.76052109347
2024-09-19,81878.2313235314
2024-09-20,81884.00401864613
2024-09-23,81901.8086627412
2024-09-24,81912.16324789055
2024-09-25,81732.84857440289
2024-09-26,81707.1381002082
2024-09-27,81808.41968644079
2024-09-30,81963.75893552363
2024-10-01,82125.3788745644
2024-10-02,82252.96054338959
2024-10-03,82080.94079722872
2024-10-04,82740.183462556
2024-10-07,82301.25414918839
2024-10-08,82785.43907331588
2024-10-09,82905.66075114181
2024-10-10,82864.9440215404
2024-10-11,82352.26294948401
2024-10-14,82615.93399359743
2024-10-15,81854.81189216934
2024-10-16,81902.09279615553
2024-10-17,81954.93792426657
