Date,SPY,IWM,QQQ,XLF,XLK
2018-03-28,229.6094207763672,135.95787048339844,149.47682189941406,23.472959518432617,29.73020362854004
2018-03-29,232.5432586669922,137.33270263671875,152.2145538330078,23.79226303100586,30.318784713745117
2018-04-02,227.52386474609375,133.9860076904297,147.8228759765625,23.265844345092773,29.59580421447754
2018-04-03,230.4400634765625,135.90359497070312,149.48638916015625,23.58514404296875,29.887779235839844
2018-04-04,232.9055633544922,137.63121032714844,151.84381103515625,23.83541488647461,30.304880142211914
2018-04-05,234.7436981201172,138.77093505859375,152.70883178710938,24.0252628326416,30.430021286010742
2018-04-06,229.51223754882812,136.00308227539062,148.88754272460938,23.44706916809082,29.683860778808594
2018-04-09,230.6433868408203,136.16586303710938,149.9331512451172,23.57651710510254,29.915592193603516
2018-04-10,234.3106689453125,138.73472595214844,153.24111938476562,23.930334091186523,30.652467727661133
2018-04-11,233.0823211669922,139.0332489013672,152.3571014404297,23.645549774169922,30.471725463867188
2018-04-12,234.99993896484375,139.98294067382812,154.1917266845703,24.059782028198242,30.83785057067871
2018-04-13,234.3106689453125,139.25030517578125,153.39321899414062,23.697330474853516,30.735889434814453
2018-04-16,236.2371063232422,140.53468322753906,154.5624237060547,23.80088996887207,30.972246170043945
2018-04-17,238.7644500732422,142.0633087158203,157.88943481445312,23.80088996887207,31.54693603515625
2018-04-18,238.94119262695312,142.44322204589844,158.2125701904297,23.68869972229004,31.46351432800293
2018-04-19,237.61570739746094,141.45730590820312,156.75819396972656,24.05115509033203,31.115915298461914
2018-04-20,235.600830078125,140.69749450683594,154.27723693847656,24.059782028198242,30.684904098510742
2018-04-23,235.56552124023438,140.48948669433594,153.88751220703125,24.033893585205078,30.573680877685547
2018-04-24,232.39308166503906,139.68446350097656,150.62704467773438,23.87856101989746,30.040721893310547
2018-04-25,232.96743774414062,139.4764404296875,150.80767822265625,23.861291885375977,30.045351028442383
2018-04-26,235.33570861816406,140.11865234375,153.98260498046875,23.869930267333984,30.59221839904785
2018-04-27,235.55662536621094,139.9196319580078,154.07763671875,23.90445327758789,30.53660774230957
2018-04-30,233.74513244628906,138.68043518066406,152.98448181152344,23.68869972229004,30.337326049804688
2018-05-01,234.16043090820312,139.3588409423828,154.73350524902344,23.697330474853516,30.717350006103516
2018-05-02,232.5875244140625,139.88343811035156,153.82095336914062,23.4298095703125,30.684904098510742
2018-05-03,232.07485961914062,139.12368774414062,153.80194091796875,23.2313232421875,30.754426956176758
2018-05-04,235.0794677734375,140.86033630371094,156.72018432617188,23.533361434936523,31.33837127685547
2018-05-07,235.87478637695312,142.05426025390625,158.0225067138672,23.68869972229004,31.556196212768555
2018-05-08,235.87478637695312,142.75985717773438,157.86090087890625,23.852664947509766,31.625707626342773
2018-05-09,238.15472412109375,143.52859497070312,159.5814208984375,24.20648765563965,32.01500701904297
2018-05-10,240.38157653808594,144.29747009277344,161.23541259765625,24.404972076416016,32.4321174621582
2018-05-11,241.11508178710938,144.57791137695312,161.0832977294922,24.38771629333496,32.385765075683594
2018-05-14,241.23001098632812,144.02610778808594,161.3589630126953,24.370454788208008,32.38114547729492
2018-05-15,239.56857299804688,144.0532684326172,159.57191467285156,24.327308654785156,32.07526779174805
2018-05-16,240.5760498046875,145.55471801757812,160.62704467773438,24.370454788208008,32.21891403198242
2018-05-17,240.37281799316406,146.22410583496094,160.00917053222656,24.318668365478516,32.05208969116211
2018-05-18,239.77188110351562,146.4141082763672,159.18222045898438,24.12019157409668,31.91767692565918
2018-05-21,241.5746307373047,147.3818817138672,160.07571411132812,24.29278564453125,32.19574737548828
2018-05-22,240.9029541015625,146.31460571289062,159.8665771484375,24.456748962402344,32.149410247802734
2018-05-23,241.5657958984375,146.50450134277344,161.2163848876953,24.301410675048828,32.385765075683594
2018-05-24,241.07093811035156,146.55874633789062,161.1688690185547,24.1115665435791,32.348690032958984
2018-05-25,240.4964141845703,146.29647827148438,161.3304443359375,24.033893585205078,32.32551193237305
2018-05-29,237.73057556152344,146.09751892089844,160.6175537109375,23.2313232421875,32.149410247802734
2018-05-30,240.9029541015625,148.4130859375,161.76773071289062,23.65418243408203,32.385765075683594
2018-05-31,239.42713928222656,147.22813415527344,161.6631622314453,23.455699920654297,32.3950309753418
2018-06-01,241.77784729003906,148.19595336914062,164.20118713378906,23.71458625793457,32.946533203125
2018-06-04,242.9266815185547,148.9828643798828,165.68406677246094,23.79226303100586,33.21070098876953
2018-06-05,243.10340881347656,149.90548706054688,166.1973876953125,23.68869972229004,33.32657241821289
2018-06-06,245.13583374023438,150.99095153808594,167.16696166992188,24.12019157409668,33.54438400268555
2018-06-07,245.10934448242188,150.16786193847656,165.80764770507812,24.197858810424805,33.275577545166016
2018-06-08,245.83401489257812,150.6200714111328,165.81716918945312,24.232378005981445,33.219974517822266
2018-06-11,246.16098022460938,150.8462371826172,166.26393127441406,24.18059539794922,33.257049560546875
2018-06-12,246.47911071777344,151.5335693359375,167.13839721679688,24.12019157409668,33.419254302978516
2018-06-13,245.69264221191406,150.93663024902344,167.12893676757812,24.033893585205078,33.24778366088867
2018-06-14,246.31121826171875,151.74166870117188,168.82098388671875,23.80951499938965,33.484130859375
2018-06-15,245.9969482421875,151.7869110107422,168.23158264160156,23.80864906311035,33.35623550415039
2018-06-18,245.49095153808594,152.50148010253906,168.13441467285156,23.765323638916016,33.393436431884766
2018-06-19,244.550048828125,152.51048278808594,167.6581268310547,23.70464324951172,33.22134780883789
2018-06-20,244.9672088623047,153.74061584472656,168.848876953125,23.64398193359375,33.29113006591797
2018-06-21,243.431640625,152.3024444580078,167.38186645507812,23.57463836669922,33.03532409667969
2018-06-22,243.87545776367188,151.7959442138672,167.01036071777344,23.46196746826172,32.928348541259766
2018-06-25,240.55557250976562,149.31759643554688,163.24758911132812,23.210613250732422,32.24467849731445
2018-06-26,241.0881805419922,150.18592834472656,163.91441345214844,23.13261604309082,32.374908447265625
2018-06-27,239.09092712402344,147.77984619140625,161.685302734375,22.84660530090332,31.933063507080078
2018-06-28,240.4580078125,148.23214721679688,163.07611083984375,23.04594612121582,32.3237419128418
2018-06-29,240.80426025390625,148.13267517089844,163.5142822265625,23.04594612121582,32.309783935546875
2018-07-02,241.3189697265625,149.1547088623047,164.60977172851562,23.158615112304688,32.5981330871582
2018-07-03,240.4668731689453,149.7493438720703,162.70458984375,22.95060157775879,32.21211624145508
2018-07-05,242.42852783203125,151.4560089111328,164.72410583496094,23.002607345581055,32.667903900146484
2018-07-06,244.4790496826172,152.7359619140625,167.28659057617188,23.115278244018555,33.04927062988281
2018-07-09,246.68043518066406,153.69821166992188,168.79176330566406,23.64398193359375,33.30043411254883
2018-07-10,247.56805419921875,152.9992218017578,168.9155731201172,23.55730628967285,33.379493713378906
2018-07-11,245.75729370117188,151.70108032226562,168.05821228027344,23.44463348388672,33.249271392822266
2018-07-12,247.9853057861328,152.43641662597656,170.95413208007812,23.487966537475586,33.774818420410156
2018-07-13,248.18060302734375,151.98251342773438,171.09701538085938,23.38396453857422,33.73761749267578
2018-07-16,247.95867919921875,151.3924560546875,170.68739318847656,23.799989700317383,33.658538818359375
2018-07-17,248.9617156982422,152.0642547607422,171.72572326660156,23.825986862182617,33.909698486328125
2018-07-18,249.48544311523438,152.49087524414062,171.40184020996094,24.20734214782715,33.85388946533203
2018-07-19,248.5444793701172,153.57118225097656,170.54449462890625,23.84331512451172,33.73296356201172
2018-07-20,248.2605743408203,152.9447784423828,170.50640869140625,23.886655807495117,33.74226760864258
2018-07-23,248.7220916748047,153.1353759765625,171.04940795898438,24.21600914001465,33.914337158203125
2018-07-24,249.97372436523438,151.5013885498047,171.75425720214844,24.28534698486328,34.10037612915039
2018-07-25,252.10398864746094,152.05511474609375,174.15489196777344,24.33734703063965,34.528255462646484
2018-07-26,251.5092315673828,152.8721466064453,171.51614379882812,24.32868194580078,33.99806213378906
2018-07-27,249.80502319335938,150.0216522216797,169.2012939453125,24.380685806274414,33.41669845581055
2018-07-30,248.50022888183594,149.0594024658203,166.8102569580078,24.39802360534668,32.89579391479492
2018-07-31,249.72508239746094,150.575439453125,168.0867462158203,24.224681854248047,32.98416519165039
2018-08-01,249.30796813964844,150.47557067871094,168.7250518798828,24.224681854248047,33.28181457519531
2018-08-02,250.66604614257812,151.57400512695312,171.02084350585938,24.23334503173828,33.700408935546875
2018-08-03,251.7401580810547,151.04750061035156,171.54476928710938,24.372018814086914,33.821327209472656
2018-08-06,252.66334533691406,151.89173889160156,172.5544891357422,24.502025604248047,34.002708435058594
2018-08-07,253.49769592285156,152.25482177734375,173.18321228027344,24.614696502685547,34.13294219970703
2018-08-08,253.3910675048828,152.1186981201172,173.3927764892578,24.67536735534668,34.22595977783203
2018-08-09,253.04490661621094,152.5089874267578,173.28799438476562,24.52802085876465,34.239906311035156
2018-08-10,251.34945678710938,152.08236694335938,171.9638671875,24.24201011657715,33.965511322021484
2018-08-13,250.40858459472656,151.19271850585938,171.77345275878906,24.007997512817383,33.919002532958984
2018-08-14,252.00637817382812,152.69056701660156,172.84979248046875,24.23334503173828,34.1282844543457
2018-08-15,250.12454223632812,150.77517700195312,170.73504638671875,24.042665481567383,33.821327209472656
2018-08-16,252.1483917236328,152.17320251464844,171.2970428466797,24.36334991455078,33.970149993896484
2018-08-17,253.03607177734375,152.8267822265625,171.3351593017578,24.415353775024414,34.02132034301758
2018-08-20,253.57754516601562,153.25340270996094,171.1827392578125,24.493358612060547,33.970149993896484
2018-08-21,254.17230224609375,155.01455688476562,171.81146240234375,24.58869171142578,34.025970458984375
2018-08-22,254.02134704589844,155.39581298828125,172.47825622558594,24.502025604248047,34.1282844543457
2018-08-23,253.68411254882812,154.9237823486328,172.2305908203125,24.389347076416016,34.20269775390625
2018-08-24,255.21083068847656,155.76800537109375,173.83099365234375,24.476024627685547,34.5468635559082
2018-08-27,257.225830078125,155.9949493408203,175.6028594970703,24.805370330810547,34.86313247680664
2018-08-28,257.35009765625,156.1401824951172,175.86000061035156,24.77937126159668,34.923583984375
2018-08-29,258.73480224609375,156.5941162109375,177.88909912109375,24.770700454711914,35.2398567199707
2018-08-30,257.6873779296875,156.46701049804688,177.57470703125,24.580032348632812,35.13287353515625
2018-08-31,257.6963195800781,157.0661163330078,177.8033447265625,24.55402946472168,35.16078567504883
2018-09-04,257.2524108886719,156.3671417236328,177.04124450683594,24.67536735534668,35.02592086791992
2018-09-05,256.5600891113281,155.9495391845703,174.75502014160156,24.692705154418945,34.58872604370117
2018-09-06,255.7877960205078,154.8965301513672,173.19276428222656,24.580032348632812,34.33759307861328
2018-09-07,255.2907257080078,154.81483459472656,172.52597045898438,24.55402946472168,34.221309661865234
2018-09-10,255.7345733642578,155.00546264648438,173.10699462890625,24.52802085876465,34.328277587890625
2018-09-11,256.57781982421875,155.2596435546875,174.44064331054688,24.55402946472168,34.621280670166016
2018-09-12,256.6400451660156,154.88743591308594,173.92623901367188,24.32868194580078,34.47710418701172
2018-09-13,258.1578674316406,154.9237823486328,175.78384399414062,24.294015884399414,34.8817253112793
2018-09-14,258.2022399902344,155.5773468017578,175.2694549560547,24.46735382080078,34.85382080078125
2018-09-17,256.83526611328125,153.92514038085938,172.7449951171875,24.36334991455078,34.416656494140625
2018-09-18,258.2288818359375,154.56973266601562,174.17393493652344,24.484689712524414,34.635231018066406
2018-09-19,258.5040588378906,154.00692749023438,174.04054260253906,24.900714874267578,34.5468635559082
2018-09-20,260.5989685058594,155.43212890625,175.96481323242188,25.117393493652344,34.956138610839844
2018-09-21,260.3609313964844,154.6877899169922,175.002685546875,25.019886016845703,34.818023681640625
2018-09-24,259.4959716796875,154.11582946777344,175.48941040039062,24.74131202697754,34.99068069458008
2018-09-25,259.2551574707031,154.3518524169922,175.72793579101562,24.64554786682129,34.94867706298828
2018-09-26,258.4793395996094,152.94105529785156,175.85203552246094,24.349557876586914,34.818023681640625
2018-09-27,259.20159912109375,152.9501190185547,177.3407440185547,24.262502670288086,35.02334976196289
2018-09-28,259.2283935546875,153.4143524169922,177.30255126953125,24.010042190551758,35.15401077270508
2018-10-01,260.12896728515625,151.3937225341797,177.66522216796875,24.10580062866211,35.32201385498047
2018-10-02,259.9774475097656,149.75531005859375,177.26437377929688,24.10580062866211,35.326683044433594
2018-10-03,260.12005615234375,151.06605529785156,177.45529174804688,24.3321533203125,35.434017181396484
2018-10-04,258.0870666503906,148.9452667236328,174.0483856201172,24.4975528717041,34.794677734375
2018-10-05,256.6427001953125,147.5981903076172,171.92022705078125,24.375675201416016,34.35601043701172
2018-10-08,256.6427001953125,147.2886962890625,170.8705291748047,24.541080474853516,33.96867752075195
2018-10-09,256.26800537109375,146.71524047851562,171.42401123046875,24.445322036743164,34.09001159667969
2018-10-10,248.15380859375,142.50103759765625,163.88485717773438,23.68793487548828,32.43800354003906
2018-10-11,242.68788146972656,139.779541015625,161.85218811035156,22.982776641845703,32.027347564697266
2018-10-12,246.058349609375,139.80682373046875,166.3565673828125,23.008899688720703,33.05401611328125
2018-10-15,244.67626953125,140.3256072998047,164.34291076660156,22.904430389404297,32.5126838684082
2018-10-16,250.02635192871094,144.39425659179688,169.1240997314453,23.287473678588867,33.492679595947266
2018-10-17,250.0709991455078,143.7753448486328,169.19082641601562,23.52252197265625,33.33867263793945
2018-10-18,246.45960998535156,141.0811004638672,165.2686309814453,23.130775451660156,32.68534469604492
2018-10-19,246.32582092285156,139.58837890625,165.11598205566406,23.21783447265625,32.67136001586914
2018-10-22,245.2201690673828,139.2880096435547,165.96533203125,22.721616744995117,32.9420166015625
2018-10-23,243.97181701660156,138.04104614257812,165.3545684814453,22.53879165649414,32.816017150878906
2018-10-24,236.57980346679688,132.84378051757812,157.7868194580078,21.972925186157227,31.34600067138672
2018-10-25,240.8242645263672,135.72003173828125,163.2455291748047,22.312448501586914,32.424007415771484
2018-10-26,236.5886993408203,134.2364501953125,159.0465087890625,21.990341186523438,31.775346755981445
2018-10-29,235.27796936035156,133.49911499023438,155.77316284179688,22.181867599487305,31.238677978515625
2018-10-30,238.7644805908203,136.2843475341797,158.3402862548828,22.56490707397461,31.588685989379883
2018-10-31,241.3146514892578,136.5574493408203,162.06214904785156,22.878313064575195,32.34001159667969
2018-11-01,243.88267517089844,139.70669555664062,164.1998291015625,22.982776641845703,32.718013763427734
2018-11-02,242.43817138671875,140.1708984375,161.6422119140625,22.96537208557129,32.078678131103516
2018-11-05,243.77561950683594,140.0617218017578,161.241455078125,23.331003189086914,32.0460090637207
2018-11-06,245.31817626953125,140.7534637451172,162.4629669189453,23.4528865814209,32.24666976928711
2018-11-07,250.5702362060547,143.27468872070312,167.55902099609375,23.757577896118164,33.19401550292969
2018-11-08,250.11550903320312,142.89239501953125,166.49017333984375,23.827219009399414,33.166011810302734
2018-11-09,247.6723175048828,140.24371337890625,163.6844940185547,23.609582901000977,32.592018127441406
2018-11-12,243.04457092285156,137.46762084960938,158.7315673828125,23.139476776123047,31.44400978088379
2018-11-13,242.58978271484375,137.0307159423828,158.86514282226562,23.270063400268555,31.481340408325195
2018-11-14,240.93128967285156,136.0294952392578,157.65318298339844,22.9566593170166,31.103342056274414
2018-11-15,243.4457244873047,137.96823120117188,160.41114807128906,23.29617691040039,31.882675170898438
2018-11-16,244.0788116455078,138.29592895507812,159.8480987548828,23.32229995727539,31.831348419189453
2018-11-19,239.95030212402344,135.4925079345703,154.65660095214844,23.3135929107666,30.61801528930664
2018-11-20,235.5098114013672,132.88021850585938,151.88912963867188,22.799959182739258,29.96000862121582
2018-11-21,236.31227111816406,134.7370147705078,153.0438690185547,22.817371368408203,30.179346084594727
2018-11-23,234.73402404785156,134.60960388183594,151.93685913085938,22.634553909301758,29.90401268005371
2018-11-26,238.52365112304688,136.35716247558594,155.44876098632812,23.09595489501953,30.58066749572754
2018-11-27,239.32618713378906,135.22853088378906,155.97361755371094,23.113361358642578,30.6413516998291
2018-11-28,244.83677673339844,138.5689697265625,160.99330139160156,23.557348251342773,31.714675903320312
2018-11-29,244.3017120361328,138.19577026367188,160.46844482421875,23.357118606567383,31.40668296813965
2018-11-30,245.7908172607422,138.91481018066406,161.6326904296875,23.4789981842041,31.705350875854492
2018-12-03,249.0454864501953,140.24371337890625,164.45745849609375,23.62699317932129,32.40534591674805
2018-12-04,240.97581481933594,134.27284240722656,158.14942932128906,22.599733352661133,31.178014755249023
2018-12-06,240.61024475097656,133.98155212402344,159.2659912109375,22.286331176757812,31.248010635375977
2018-12-07,235.01939392089844,131.0871124267578,154.00778198242188,21.85975456237793,30.146678924560547
2018-12-10,235.46524047851562,130.70484924316406,155.62051391601562,21.55506134033203,30.562023162841797
2018-12-11,235.51873779296875,130.56832885742188,156.13583374023438,21.34612274169922,30.599334716796875
2018-12-12,236.7046661376953,131.81527709960938,157.51007080078125,21.468000411987305,30.837352752685547
2018-12-13,236.6244354248047,129.94940185546875,157.55776977539062,21.311309814453125,30.88867950439453
2018-12-14,232.25518798828125,127.98333740234375,153.72142028808594,21.102365493774414,30.132675170898438
2018-12-17,227.69871520996094,125.13309478759766,150.23814392089844,20.893442153930664,29.493345260620117
2018-12-18,227.44908142089844,124.97782897949219,151.18292236328125,20.815082550048828,29.726675033569336
2018-12-19,224.04283142089844,122.37509155273438,147.4706268310547,20.553918838500977,29.1386775970459
2018-12-20,220.39588928222656,120.3567886352539,145.33294677734375,20.3710994720459,28.61601448059082
2018-12-21,215.8800811767578,117.23351287841797,140.82861328125,19.96376609802246,27.7465877532959
2018-12-24,210.17588806152344,114.95951843261719,137.3363037109375,19.543292999267578,27.006052017211914
2018-12-26,220.7949981689453,120.48467254638672,145.91148376464844,20.428037643432617,28.637102127075195
2018-12-27,222.49008178710938,120.98693084716797,146.4761199951172,20.673309326171875,28.84332275390625
2018-12-28,222.20310974121094,121.33396911621094,146.39955139160156,20.66455841064453,28.777706146240234
2018-12-31,224.14935302734375,122.28374481201172,147.63412475585938,20.86603355407715,29.0495548248291
2019-01-02,224.38253784179688,122.97782135009766,148.22752380371094,21.041229248046875,29.068300247192383
2019-01-03,219.02813720703125,120.77688598632812,143.38485717773438,20.568193435668945,27.601289749145508
2019-01-04,226.36463928222656,125.28833770751953,149.51954650878906,21.25146484375,28.824586868286133
2019-01-07,228.14942932128906,127.48015594482422,151.29962158203125,21.277746200561523,29.08235740661621
2019-01-08,230.29299926757812,129.4344482421875,152.66822814941406,21.29526710510254,29.326080322265625
2019-01-09,231.36927795410156,130.5029754638672,153.91238403320312,21.4003849029541,29.705724716186523
2019-01-10,232.18548583984375,131.17874145507812,154.3526153564453,21.40914535522461,29.836956024169922
2019-01-11,232.27508544921875,131.21533203125,153.78793334960938,21.46170425415039,29.780710220336914
2019-01-14,230.85801696777344,129.90940856933594,152.42897033691406,21.610618591308594,29.504179000854492
2019-01-15,233.5037841796875,131.00527954101562,155.40536499023438,21.803335189819336,29.94944190979004
2019-01-16,234.06893920898438,131.98243713378906,155.37664794921875,22.267614364624023,29.977561950683594
2019-01-17,235.84471130371094,133.17880249023438,156.6016845703125,22.390247344970703,30.169721603393555
2019-01-18,238.98379516601562,134.5486602783203,158.152099609375,22.775684356689453,30.62903594970703
2019-01-22,235.75502014160156,132.4208221435547,154.98426818847656,22.512893676757812,30.113489151000977
2019-01-23,236.24830627441406,132.0555419921875,155.18524169921875,22.53917121887207,30.21660041809082
2019-01-24,236.37388610839844,132.8500213623047,156.19017028808594,22.59172821044922,30.469690322875977
2019-01-25,238.37393188476562,134.5577850341797,158.0563201904297,22.775684356689453,30.900888442993164
2019-01-28,236.5623016357422,133.8363037109375,156.1040496826172,22.705608367919922,30.488441467285156
2019-01-29,236.24830627441406,133.5167236328125,154.63018798828125,22.62677001953125,30.16034698486328
2019-01-30,239.9883270263672,134.9778594970703,158.56358337402344,22.75817108154297,31.097726821899414
2019-01-31,242.09596252441406,136.1286163330078,160.93710327148438,22.723125457763672,31.06492805480957
2019-02-01,242.21261596679688,136.2382049560547,160.2576141357422,22.81948471069336,31.247716903686523
2019-02-04,243.91661071777344,137.86375427246094,162.24826049804688,22.915843963623047,31.749216079711914
2019-02-05,244.93911743164062,138.00985717773438,163.683837890625,22.854524612426758,32.01637268066406
2019-02-06,244.61627197265625,137.8363494873047,163.19573974609375,22.8282470703125,32.12417984008789
2019-02-07,242.2843780517578,136.70391845703125,161.0041046142578,22.60049057006836,31.68360137939453
2019-02-08,242.5802459716797,136.85006713867188,161.31996154785156,22.48660659790039,31.866390228271484
2019-02-11,242.7148895263672,137.9915771484375,161.16680908203125,22.556690216064453,31.852331161499023
2019-02-12,245.8359832763672,139.71768188476562,163.54983520507812,22.889562606811523,32.27415466308594
2019-02-13,246.6342010498047,140.11032104492188,163.66465759277344,22.950883865356445,32.316341400146484
2019-02-14,246.08717346191406,140.42994689941406,163.86569213867188,22.670568466186523,32.372589111328125
2019-02-15,248.76882934570312,142.66746520996094,164.5547637939453,23.15236473083496,32.63037109375
2019-02-19,249.19924926757812,143.0601043701172,164.880126953125,23.187400817871094,32.639732360839844
2019-02-20,249.7015838623047,143.73594665527344,164.85140991210938,23.33631706237793,32.67723083496094
2019-02-21,248.8136444091797,143.18797302246094,164.24850463867188,23.213682174682617,32.6912956237793
2019-02-22,250.35633850097656,144.42999267578125,165.46395874023438,23.17864418029785,33.10842514038086
2019-02-25,250.6970977783203,144.46652221679688,166.06689453125,23.274999618530273,33.26778793334961
2019-02-26,250.51779174804688,143.47108459472656,166.2391357421875,23.204923629760742,33.33808517456055
2019-02-27,250.41017150878906,143.6719970703125,166.1339111328125,23.29252052307129,33.305274963378906
2019-02-28,249.94369506835938,143.17884826660156,165.75106811523438,23.231199264526367,33.21154022216797
2019-03-01,251.5042724609375,144.51219177246094,166.8994903564453,23.38011932373047,33.43650817871094
2019-03-04,250.58946228027344,143.2062225341797,166.92825317382812,23.231199264526367,33.309967041015625
2019-03-05,250.24871826171875,142.53958129882812,167.0526123046875,23.143600463867188,33.21154022216797
2019-03-06,248.73292541503906,139.7449951171875,166.1051483154297,22.99468231201172,33.03811264038086
2019-03-07,246.6521759033203,138.52130126953125,164.06658935546875,22.75817108154297,32.72410202026367
2019-03-08,246.15887451171875,138.48475646972656,163.81784057617188,22.74941062927246,32.71940994262695
